3,128,67,"DINA","2.608","2015-10-30 16:13:17"
1,128,68,"BAT","91","2015-10-30 16:14:37"
1,128,68,"WT","20.64","2015-10-30 16:14:37"
1,128,68,"PH","7.05","2015-10-30 16:14:37"
1,128,68,"DO","96.5","2015-10-30 16:14:37"
1,128,68,"COND","1372.6","2015-10-30 16:14:37"
1,128,69,"DICA","1.195","2015-10-30 16:14:38"
1,128,69,"DINA","2.608","2015-10-30 16:14:38"
2,128,70,"BAT","91","2015-10-30 16:15:58"
2,128,70,"WT","20.64","2015-10-30 16:15:58"
2,128,70,"PH","7.05","2015-10-30 16:15:58"
2,128,70,"DO","96.5","2015-10-30 16:15:58"
2,128,70,"COND","1371.3","2015-10-30 16:15:58"
